opportunity_id,sale_id,account_id,opportunity_name,stage_name,amount,probability,close_date,created_date,lead_source,type,campaign_id
OPP00000194,194,ACC000630,Opportunity 194,Closed Won,22045.98,100.0,2022-12-27,2022-08-08,Social Media,Neukunde,4769
OPP00000195,195,ACC000162,Opportunity 195,Closed Won,3357.28,100.0,2025-08-13,2025-03-05,Messe,Neukunde,3656
OPP00000196,,ACC000851,Opportunity 196,Closed Lost,25219.37,0.0,2025-07-02,2025-01-04,Webseite,Bestandskunde - Zusatzprodukt,2254
OPP00000197,197,ACC000779,Opportunity 197,Closed Won,46918.72,100.0,2024-08-31,2024-07-13,Social Media,Bestandskunde - Zusatzprodukt,4139
OPP00000198,198,ACC000263,Opportunity 198,Closed Won,49288.48,100.0,2025-07-24,2025-05-10,Webseite,Bestandskunde - Upgrade,
OPP00000199,199,ACC000900,Opportunity 199,Closed Won,42588.0,100.0,2025-08-15,2025-03-30,Partner,Bestandskunde - Zusatzprodukt,
OPP00000200,,ACC000674,Opportunity 200,Angebot,40213.46,49.4,2021-12-18,2021-09-19,Empfehlung,Bestandskunde - Zusatzprodukt,
OPP00000201,,ACC000056,Opportunity 201,Angebot,25072.14,32.8,2021-11-04,2021-05-24,Partner,Bestandskunde - Upgrade,3148
OPP00000202,,ACC000656,Opportunity 202,Qualifizierung,1181.6,56.6,2024-02-01,2023-09-18,Empfehlung,Neukunde,6322
OPP00000203,203,ACC000498,Opportunity 203,Closed Won,49142.76,100.0,2024-11-01,2024-08-05,Webseite,Bestandskunde - Zusatzprodukt,
OPP00000204,,ACC000983,Opportunity 204,Interessent,47414.64,45.5,2024-07-26,2024-06-19,Empfehlung,Bestandskunde - Upgrade,2046
OPP00000205,,ACC000963,Opportunity 205,Closed Lost,46703.22,0.0,2023-02-19,2022-08-30,Social Media,Neukunde,
OPP00000206,,ACC000518,Opportunity 206,Verhandlung,26466.41,73.5,2021-10-06,2021-06-14,Telefonakquise,Bestandskunde - Upgrade,1853
OPP00000207,,ACC000132,Opportunity 207,Verhandlung,25667.64,36.9,2021-07-02,2021-04-10,Telefonakquise,Bestandskunde - Zusatzprodukt,553
OPP00000208,208,ACC000390,Opportunity 208,Closed Won,34788.18,100.0,2023-10-29,2023-05-09,Partner,Bestandskunde - Zusatzprodukt,3561
OPP00000209,,ACC000862,Opportunity 209,Angebot,24022.42,49.0,2024-08-21,2024-06-09,Social Media,Bestandskunde - Upgrade,5990
OPP00000210,210,ACC000118,Opportunity 210,Closed Won,38564.02,100.0,2023-12-11,2023-07-15,Webseite,Neukunde,
OPP00000211,,ACC000248,Opportunity 211,Closed Lost,4702.94,0.0,2024-07-23,2024-02-05,Webseite,Neukunde,1675
OPP00000212,,ACC000084,Opportunity 212,Closed Lost,49664.15,0.0,2023-06-19,2023-04-27,Webseite,Bestandskunde - Zusatzprodukt,
OPP00000213,,ACC000968,Opportunity 213,Angebot,34782.44,37.3,2024-05-07,2024-03-11,Telefonakquise,Bestandskunde - Upgrade,
OPP00000214,,ACC000864,Opportunity 214,Verhandlung,49826.55,61.1,2021-09-17,2021-06-03,Webseite,Neukunde,7482
OPP00000215,215,ACC000043,Opportunity 215,Closed Won,6889.74,100.0,2021-09-23,2021-07-20,Webseite,Bestandskunde - Upgrade,5035
OPP00000216,,ACC000475,Opportunity 216,Closed Lost,45052.55,0.0,2021-07-31,2021-06-13,Webseite,Bestandskunde - Upgrade,3351
OPP00000217,,ACC000345,Opportunity 217,Closed Lost,18675.93,0.0,2025-07-25,2025-04-15,Messe,Bestandskunde - Upgrade,1043
OPP00000218,,ACC000556,Opportunity 218,Angebot,33615.06,52.5,2023-12-25,2023-10-16,Social Media,Bestandskunde - Zusatzprodukt,
OPP00000219,,ACC000014,Opportunity 219,Verhandlung,36616.91,19.2,2022-02-24,2021-10-25,Partner,Bestandskunde - Upgrade,3437
OPP00000220,,ACC000953,Opportunity 220,Closed Lost,4692.22,0.0,2021-10-23,2021-07-17,Empfehlung,Neukunde,
OPP00000221,,ACC000220,Opportunity 221,Verhandlung,1261.15,57.7,2024-10-11,2024-09-04,Empfehlung,Bestandskunde - Zusatzprodukt,5631
OPP00000222,,ACC000654,Opportunity 222,Angebot,12619.63,47.0,2024-06-11,2024-03-12,Social Media,Bestandskunde - Upgrade,6871
OPP00000223,,ACC000783,Opportunity 223,Qualifizierung,1360.57,36.4,2022-05-11,2022-01-21,Messe,Neukunde,5106
OPP00000224,224,ACC000034,Opportunity 224,Closed Won,35433.94,100.0,2021-11-16,2021-08-10,Empfehlung,Bestandskunde - Upgrade,4708
OPP00000225,,ACC000206,Opportunity 225,Angebot,32623.52,16.8,2024-01-23,2023-11-21,Messe,Bestandskunde - Zusatzprodukt,2394
OPP00000226,,ACC000785,Opportunity 226,Qualifizierung,13157.9,42.1,2023-04-01,2022-11-07,Social Media,Neukunde,2625
OPP00000227,,ACC000443,Opportunity 227,Interessent,13866.86,58.2,2022-02-12,2021-11-08,Partner,Bestandskunde - Upgrade,2314
OPP00000228,,ACC000453,Opportunity 228,Closed Lost,44617.92,0.0,2024-04-10,2023-12-16,Webseite,Bestandskunde - Zusatzprodukt,7956
OPP00000229,,ACC000588,Opportunity 229,Angebot,44979.02,67.9,2023-12-13,2023-08-24,Messe,Bestandskunde - Upgrade,939
OPP00000230,230,ACC000991,Opportunity 230,Closed Won,43932.05,100.0,2024-01-17,2023-12-13,Webseite,Bestandskunde - Upgrade,2927
OPP00000231,,ACC000452,Opportunity 231,Verhandlung,42972.91,44.6,2025-09-11,2025-05-31,Webseite,Bestandskunde - Zusatzprodukt,7656
OPP00000232,,ACC000102,Opportunity 232,Angebot,30456.68,43.7,2023-01-03,2022-07-11,Messe,Bestandskunde - Upgrade,2344
OPP00000233,,ACC000713,Opportunity 233,Verhandlung,30369.95,50.1,2024-12-04,2024-08-23,Social Media,Bestandskunde - Upgrade,2521
OPP00000234,,ACC000058,Opportunity 234,Closed Lost,38066.64,0.0,2022-02-21,2021-11-17,Telefonakquise,Bestandskunde - Zusatzprodukt,2185
OPP00000235,,ACC000781,Opportunity 235,Angebot,34656.33,34.9,2022-09-24,2022-04-11,Messe,Bestandskunde - Zusatzprodukt,
OPP00000236,,ACC000954,Opportunity 236,Interessent,39441.42,50.9,2024-06-17,2024-01-17,Social Media,Bestandskunde - Upgrade,
OPP00000237,,ACC000127,Opportunity 237,Angebot,11481.69,43.0,2024-09-03,2024-03-14,Webseite,Neukunde,1519
OPP00000238,,ACC000722,Opportunity 238,Angebot,40009.26,29.2,2024-09-26,2024-06-15,Webseite,Bestandskunde - Zusatzprodukt,
OPP00000239,,ACC000410,Opportunity 239,Interessent,27110.78,36.8,2023-06-23,2022-12-31,Partner,Neukunde,
OPP00000240,,ACC000469,Opportunity 240,Angebot,45909.57,79.3,2023-12-26,2023-10-24,Telefonakquise,Bestandskunde - Upgrade,3795
OPP00000241,,ACC000610,Opportunity 241,Qualifizierung,2430.15,16.1,2022-08-02,2022-03-20,Partner,Bestandskunde - Zusatzprodukt,
OPP00000242,,ACC000179,Opportunity 242,Closed Lost,13028.77,0.0,2024-10-31,2024-09-21,Webseite,Bestandskunde - Upgrade,
OPP00000243,,ACC000580,Opportunity 243,Qualifizierung,28810.35,43.6,2025-03-05,2024-12-01,Messe,Neukunde,2337
OPP00000244,,ACC000785,Opportunity 244,Qualifizierung,14819.1,57.9,2024-07-03,2024-01-13,Partner,Bestandskunde - Zusatzprodukt,2578
OPP00000245,245,ACC000028,Opportunity 245,Closed Won,12091.21,100.0,2022-03-04,2021-12-20,Social Media,Neukunde,
OPP00000246,,ACC000331,Opportunity 246,Angebot,27073.09,74.0,2022-06-02,2022-04-23,Webseite,Bestandskunde - Zusatzprodukt,1170
OPP00000247,,ACC000700,Opportunity 247,Verhandlung,45132.26,36.9,2022-08-25,2022-03-31,Empfehlung,Bestandskunde - Zusatzprodukt,3394
OPP00000248,248,ACC000979,Opportunity 248,Closed Won,13363.03,100.0,2022-04-27,2021-11-18,Webseite,Neukunde,2509
OPP00000249,249,ACC000008,Opportunity 249,Closed Won,7330.04,100.0,2024-02-26,2023-10-26,Messe,Bestandskunde - Zusatzprodukt,5686
OPP00000250,,ACC000796,Opportunity 250,Angebot,14112.35,71.9,2024-11-14,2024-06-21,Social Media,Bestandskunde - Upgrade,7922
OPP00000251,251,ACC000921,Opportunity 251,Closed Won,18245.64,100.0,2024-12-23,2024-10-25,Webseite,Neukunde,
OPP00000252,,ACC000308,Opportunity 252,Closed Lost,21660.64,0.0,2025-04-23,2024-11-21,Messe,Bestandskunde - Zusatzprodukt,4901
OPP00000253,,ACC000153,Opportunity 253,Angebot,42264.92,18.4,2023-12-24,2023-10-03,Telefonakquise,Bestandskunde - Upgrade,4369
OPP00000254,,ACC000517,Opportunity 254,Angebot,1246.66,48.8,2021-08-07,2021-05-13,Webseite,Bestandskunde - Upgrade,
OPP00000255,,ACC000336,Opportunity 255,Angebot,16115.69,26.4,2024-08-03,2024-04-30,Social Media,Bestandskunde - Zusatzprodukt,5129
OPP00000256,,ACC000092,Opportunity 256,Interessent,25409.72,27.4,2024-07-25,2024-06-05,Social Media,Bestandskunde - Zusatzprodukt,6890
OPP00000257,,ACC000347,Opportunity 257,Verhandlung,3241.66,13.4,2022-04-20,2022-01-05,Messe,Bestandskunde - Zusatzprodukt,7628
OPP00000258,258,ACC000018,Opportunity 258,Closed Won,25942.7,100.0,2023-01-18,2022-09-10,Telefonakquise,Bestandskunde - Upgrade,7075
OPP00000259,,ACC000475,Opportunity 259,Verhandlung,6804.16,66.1,2022-03-20,2021-12-30,Social Media,Bestandskunde - Upgrade,711
OPP00000260,260,ACC000188,Opportunity 260,Closed Won,20542.51,100.0,2022-09-07,2022-04-27,Telefonakquise,Neukunde,7927
OPP00000261,261,ACC000169,Opportunity 261,Closed Won,11296.83,100.0,2022-05-09,2022-01-09,Webseite,Neukunde,
OPP00000262,262,ACC000663,Opportunity 262,Closed Won,12602.72,100.0,2024-03-27,2023-12-16,Partner,Neukunde,2868
OPP00000263,263,ACC000676,Opportunity 263,Closed Won,10947.25,100.0,2024-04-27,2023-12-12,Partner,Bestandskunde - Zusatzprodukt,1374
OPP00000264,,ACC000757,Opportunity 264,Qualifizierung,48326.73,11.0,2024-05-01,2023-12-28,Webseite,Bestandskunde - Upgrade,6132
OPP00000265,,ACC000229,Opportunity 265,Verhandlung,4641.03,41.8,2024-09-09,2024-06-09,Social Media,Neukunde,6937
OPP00000266,,ACC000290,Opportunity 266,Closed Lost,16718.42,0.0,2021-12-15,2021-10-08,Social Media,Bestandskunde - Upgrade,
OPP00000267,,ACC000461,Opportunity 267,Angebot,2338.54,15.9,2022-06-04,2022-02-22,Empfehlung,Bestandskunde - Zusatzprodukt,3447
OPP00000268,,ACC000303,Opportunity 268,Closed Lost,28408.38,0.0,2023-09-22,2023-04-05,Webseite,Neukunde,5584
OPP00000269,,ACC000454,Opportunity 269,Verhandlung,49295.82,40.1,2024-11-12,2024-10-08,Empfehlung,Bestandskunde - Upgrade,1976
OPP00000270,,ACC000986,Opportunity 270,Verhandlung,36820.87,33.5,2024-08-17,2024-04-23,Partner,Bestandskunde - Zusatzprodukt,5898
OPP00000271,,ACC000304,Opportunity 271,Verhandlung,13317.56,66.8,2025-07-09,2025-02-23,Telefonakquise,Bestandskunde - Upgrade,1444
OPP00000272,,ACC000472,Opportunity 272,Angebot,16768.79,67.0,2021-09-29,2021-07-15,Webseite,Bestandskunde - Zusatzprodukt,7908
OPP00000273,,ACC000200,Opportunity 273,Verhandlung,23921.35,10.3,2021-12-18,2021-08-11,Messe,Bestandskunde - Zusatzprodukt,
OPP00000274,,ACC000849,Opportunity 274,Verhandlung,9581.71,33.4,2025-05-11,2025-02-03,Messe,Neukunde,5147
OPP00000275,,ACC000355,Opportunity 275,Closed Lost,45846.05,0.0,2021-12-07,2021-10-02,Partner,Bestandskunde - Zusatzprodukt,
OPP00000276,,ACC000219,Opportunity 276,Verhandlung,47089.57,78.1,2023-05-05,2023-03-25,Telefonakquise,Neukunde,1746
OPP00000277,,ACC000640,Opportunity 277,Verhandlung,13610.59,62.3,2024-10-09,2024-08-24,Partner,Bestandskunde - Upgrade,1096
OPP00000278,,ACC000793,Opportunity 278,Verhandlung,23821.3,32.7,2025-05-30,2025-03-27,Empfehlung,Bestandskunde - Zusatzprodukt,5118
OPP00000279,,ACC000894,Opportunity 279,Qualifizierung,10213.13,46.6,2023-05-01,2022-12-10,Social Media,Neukunde,4524
OPP00000280,,ACC000694,Opportunity 280,Angebot,21322.98,70.9,2023-10-27,2023-09-12,Telefonakquise,Bestandskunde - Upgrade,3075
OPP00000281,281,ACC000051,Opportunity 281,Closed Won,4005.71,100.0,2021-11-01,2021-05-09,Telefonakquise,Bestandskunde - Upgrade,
OPP00000282,,ACC000146,Opportunity 282,Verhandlung,33338.51,59.4,2021-11-24,2021-08-29,Telefonakquise,Bestandskunde - Upgrade,
OPP00000283,,ACC000355,Opportunity 283,Closed Lost,1356.28,0.0,2025-04-21,2024-10-29,Telefonakquise,Bestandskunde - Zusatzprodukt,6630
OPP00000284,,ACC000063,Opportunity 284,Qualifizierung,25553.32,67.1,2024-01-01,2023-07-23,Social Media,Bestandskunde - Zusatzprodukt,4737
OPP00000285,,ACC000069,Opportunity 285,Qualifizierung,35634.53,61.4,2023-07-28,2023-04-06,Partner,Neukunde,3062
OPP00000286,,ACC000576,Opportunity 286,Qualifizierung,2319.29,60.2,2024-11-14,2024-08-30,Messe,Bestandskunde - Upgrade,6237
OPP00000287,,ACC000665,Opportunity 287,Closed Lost,17797.83,0.0,2022-03-15,2021-10-22,Partner,Neukunde,2705
OPP00000288,,ACC000579,Opportunity 288,Angebot,16690.0,38.0,2024-10-19,2024-06-09,Telefonakquise,Bestandskunde - Upgrade,3964
OPP00000289,,ACC000978,Opportunity 289,Interessent,11685.85,32.1,2025-11-02,2025-06-24,Social Media,Neukunde,
OPP00000290,,ACC000264,Opportunity 290,Qualifizierung,33672.3,62.4,2022-09-12,2022-04-23,Social Media,Bestandskunde - Upgrade,
OPP00000291,,ACC000754,Opportunity 291,Closed Lost,11689.31,0.0,2024-01-07,2023-10-21,Empfehlung,Bestandskunde - Zusatzprodukt,3401
OPP00000292,,ACC000113,Opportunity 292,Qualifizierung,22182.67,73.8,2022-01-08,2021-10-17,Partner,Bestandskunde - Upgrade,2301
OPP00000293,,ACC000654,Opportunity 293,Verhandlung,25425.84,72.0,2021-04-03,2021-03-03,Empfehlung,Bestandskunde - Upgrade,
OPP00000294,,ACC000778,Opportunity 294,Interessent,12159.13,46.5,2022-12-12,2022-09-22,Partner,Bestandskunde - Upgrade,5172
OPP00000295,295,ACC000643,Opportunity 295,Closed Won,42504.44,100.0,2024-01-04,2023-08-15,Webseite,Bestandskunde - Upgrade,2771
OPP00000296,,ACC000812,Opportunity 296,Interessent,39791.38,75.9,2025-02-18,2024-08-29,Webseite,Neukunde,6010
OPP00000297,,ACC000819,Opportunity 297,Angebot,47267.23,21.7,2023-01-05,2022-08-07,Social Media,Bestandskunde - Zusatzprodukt,6492
OPP00000298,,ACC000736,Opportunity 298,Angebot,12509.93,22.9,2024-10-25,2024-09-01,Telefonakquise,Neukunde,
OPP00000299,299,ACC000467,Opportunity 299,Closed Won,22427.99,100.0,2023-12-01,2023-06-06,Empfehlung,Neukunde,7559
OPP00000300,,ACC000407,Opportunity 300,Angebot,46358.43,72.8,2021-11-01,2021-05-20,Messe,Bestandskunde - Upgrade,6039
OPP00000301,301,ACC000417,Opportunity 301,Closed Won,13128.66,100.0,2025-04-23,2025-03-13,Partner,Neukunde,2947
OPP00000302,,ACC000689,Opportunity 302,Qualifizierung,2811.22,44.3,2023-09-20,2023-07-17,Messe,Bestandskunde - Upgrade,1258
OPP00000303,,ACC000742,Opportunity 303,Verhandlung,38047.71,25.9,2023-07-24,2023-03-21,Webseite,Bestandskunde - Zusatzprodukt,
OPP00000304,304,ACC000369,Opportunity 304,Closed Won,33498.53,100.0,2023-09-19,2023-08-04,Social Media,Bestandskunde - Zusatzprodukt,820
OPP00000305,,ACC000419,Opportunity 305,Interessent,35668.46,17.4,2021-07-29,2021-06-25,Social Media,Neukunde,
OPP00000306,,ACC000237,Opportunity 306,Qualifizierung,46037.74,55.7,2022-12-03,2022-10-28,Partner,Neukunde,779
OPP00000307,,ACC000296,Opportunity 307,Qualifizierung,12277.94,44.7,2025-01-03,2024-11-03,Empfehlung,Neukunde,7301
OPP00000308,,ACC000016,Opportunity 308,Qualifizierung,4890.15,20.9,2021-09-12,2021-04-03,Empfehlung,Bestandskunde - Upgrade,3374
OPP00000309,,ACC000281,Opportunity 309,Qualifizierung,38534.04,51.0,2021-11-10,2021-06-24,Messe,Neukunde,
OPP00000310,,ACC000805,Opportunity 310,Interessent,14407.28,46.9,2023-09-06,2023-05-28,Telefonakquise,Neukunde,
OPP00000311,,ACC000945,Opportunity 311,Qualifizierung,46926.84,11.4,2021-06-25,2021-03-28,Webseite,Bestandskunde - Zusatzprodukt,3895
OPP00000312,312,ACC000055,Opportunity 312,Closed Won,49178.8,100.0,2022-06-09,2022-03-29,Empfehlung,Bestandskunde - Upgrade,4944
OPP00000313,,ACC000387,Opportunity 313,Qualifizierung,5180.95,56.2,2025-11-12,2025-05-17,Social Media,Bestandskunde - Zusatzprodukt,6492
OPP00000314,,ACC000738,Opportunity 314,Angebot,45971.61,39.2,2024-11-13,2024-05-18,Messe,Neukunde,5396
OPP00000315,,ACC000688,Opportunity 315,Angebot,18539.87,12.3,2023-07-25,2023-02-05,Telefonakquise,Neukunde,2659
OPP00000316,,ACC000796,Opportunity 316,Qualifizierung,27627.3,50.6,2023-01-14,2022-10-02,Empfehlung,Bestandskunde - Upgrade,7677
OPP00000317,,ACC000662,Opportunity 317,Interessent,10663.59,19.8,2021-10-24,2021-07-12,Telefonakquise,Bestandskunde - Upgrade,2963
OPP00000318,,ACC000923,Opportunity 318,Closed Lost,17687.46,0.0,2025-02-11,2024-11-20,Webseite,Bestandskunde - Upgrade,4027
OPP00000319,,ACC000288,Opportunity 319,Angebot,27982.28,43.0,2022-05-29,2021-12-31,Messe,Bestandskunde - Upgrade,4821
OPP00000320,,ACC000195,Opportunity 320,Angebot,24120.63,36.4,2023-02-27,2022-10-01,Webseite,Bestandskunde - Upgrade,1452
OPP00000321,321,ACC000383,Opportunity 321,Closed Won,46331.06,100.0,2022-10-23,2022-07-12,Telefonakquise,Neukunde,
OPP00000322,,ACC000661,Opportunity 322,Interessent,31416.4,42.1,2023-05-15,2023-02-13,Messe,Neukunde,3439
OPP00000323,,ACC000490,Opportunity 323,Closed Lost,10230.23,0.0,2021-11-10,2021-06-01,Empfehlung,Bestandskunde - Upgrade,1104
OPP00000324,324,ACC000142,Opportunity 324,Closed Won,14966.2,100.0,2025-11-20,2025-06-01,Empfehlung,Bestandskunde - Zusatzprodukt,3873
OPP00000325,,ACC000130,Opportunity 325,Qualifizierung,27844.7,25.2,2021-04-03,2021-02-01,Messe,Neukunde,2648
OPP00000326,326,ACC000047,Opportunity 326,Closed Won,1023.88,100.0,2022-11-25,2022-09-26,Social Media,Bestandskunde - Upgrade,4905
OPP00000327,,ACC000106,Opportunity 327,Closed Lost,43669.14,0.0,2023-01-10,2022-11-06,Webseite,Bestandskunde - Upgrade,1495
OPP00000328,328,ACC000619,Opportunity 328,Closed Won,11844.55,100.0,2023-10-09,2023-06-01,Webseite,Neukunde,
OPP00000329,,ACC000104,Opportunity 329,Qualifizierung,22290.08,40.3,2023-07-03,2023-02-13,Partner,Bestandskunde - Zusatzprodukt,6145
OPP00000330,,ACC000713,Opportunity 330,Interessent,42612.85,11.0,2022-08-27,2022-05-28,Webseite,Neukunde,
OPP00000331,,ACC000916,Opportunity 331,Verhandlung,17810.23,50.7,2023-10-13,2023-08-19,Telefonakquise,Neukunde,1676
OPP00000332,,ACC000880,Opportunity 332,Interessent,19149.61,52.4,2025-07-30,2025-03-09,Empfehlung,Bestandskunde - Upgrade,
OPP00000333,,ACC000051,Opportunity 333,Closed Lost,42147.26,0.0,2023-05-21,2023-02-19,Empfehlung,Bestandskunde - Upgrade,5429
OPP00000334,,ACC000574,Opportunity 334,Closed Lost,39457.13,0.0,2024-05-01,2023-11-21,Partner,Neukunde,298
OPP00000335,335,ACC000304,Opportunity 335,Closed Won,18680.91,100.0,2023-12-15,2023-06-20,Empfehlung,Neukunde,
OPP00000336,,ACC000530,Opportunity 336,Angebot,24674.95,56.9,2025-04-20,2024-11-08,Empfehlung,Bestandskunde - Upgrade,7005
OPP00000337,,ACC000636,Opportunity 337,Interessent,12599.23,26.9,2023-05-09,2023-01-11,Empfehlung,Neukunde,4940
OPP00000338,,ACC000488,Opportunity 338,Verhandlung,641.99,46.8,2024-01-18,2023-11-15,Telefonakquise,Bestandskunde - Upgrade,828
OPP00000339,,ACC000957,Opportunity 339,Closed Lost,25086.2,0.0,2024-11-06,2024-07-27,Empfehlung,Bestandskunde - Upgrade,487
OPP00000340,,ACC000691,Opportunity 340,Angebot,48185.68,62.9,2024-07-15,2024-05-07,Messe,Bestandskunde - Zusatzprodukt,7489
OPP00000341,,ACC000347,Opportunity 341,Angebot,24370.63,27.9,2023-10-09,2023-06-17,Webseite,Bestandskunde - Zusatzprodukt,3490
OPP00000342,,ACC000361,Opportunity 342,Qualifizierung,30058.45,10.8,2024-11-29,2024-08-08,Social Media,Neukunde,4644
OPP00000343,,ACC000240,Opportunity 343,Closed Lost,43038.74,0.0,2022-11-24,2022-08-24,Messe,Bestandskunde - Upgrade,
OPP00000344,,ACC000288,Opportunity 344,Closed Lost,20254.86,0.0,2021-10-18,2021-05-03,Empfehlung,Bestandskunde - Upgrade,6113
OPP00000345,345,ACC000409,Opportunity 345,Closed Won,36926.43,100.0,2023-03-02,2022-09-30,Empfehlung,Neukunde,5816
OPP00000346,,ACC000009,Opportunity 346,Closed Lost,40372.85,0.0,2025-02-25,2024-11-13,Telefonakquise,Bestandskunde - Zusatzprodukt,6589
OPP00000347,,ACC000390,Opportunity 347,Verhandlung,12086.98,37.1,2025-06-27,2025-02-28,Messe,Bestandskunde - Zusatzprodukt,
OPP00000348,,ACC000107,Opportunity 348,Verhandlung,10384.16,50.9,2021-08-09,2021-06-25,Partner,Bestandskunde - Upgrade,
OPP00000349,349,ACC000763,Opportunity 349,Closed Won,13245.98,100.0,2024-01-07,2023-08-30,Partner,Bestandskunde - Zusatzprodukt,1907
OPP00000350,,ACC000512,Opportunity 350,Verhandlung,25655.84,23.5,2021-10-19,2021-05-08,Webseite,Neukunde,
OPP00000351,,ACC000514,Opportunity 351,Closed Lost,2765.1,0.0,2021-12-26,2021-09-18,Social Media,Bestandskunde - Zusatzprodukt,4226
OPP00000352,,ACC000385,Opportunity 352,Closed Lost,19435.4,0.0,2023-03-30,2022-10-30,Telefonakquise,Bestandskunde - Zusatzprodukt,
OPP00000353,,ACC000022,Opportunity 353,Verhandlung,24209.77,62.9,2025-10-03,2025-06-01,Messe,Bestandskunde - Zusatzprodukt,3653
OPP00000354,,ACC000776,Opportunity 354,Qualifizierung,2683.31,76.0,2023-04-28,2023-02-18,Webseite,Bestandskunde - Zusatzprodukt,872
OPP00000355,355,ACC000192,Opportunity 355,Closed Won,26781.15,100.0,2021-09-19,2021-08-09,Webseite,Bestandskunde - Upgrade,2943
OPP00000356,,ACC000982,Opportunity 356,Closed Lost,16452.03,0.0,2024-11-01,2024-09-16,Webseite,Bestandskunde - Upgrade,719
OPP00000357,,ACC000638,Opportunity 357,Angebot,37390.71,36.8,2021-10-01,2021-06-03,Webseite,Neukunde,4847
OPP00000358,358,ACC000026,Opportunity 358,Closed Won,9891.43,100.0,2023-12-03,2023-09-05,Messe,Bestandskunde - Zusatzprodukt,2068
OPP00000359,359,ACC000508,Opportunity 359,Closed Won,26411.0,100.0,2023-09-26,2023-05-06,Telefonakquise,Neukunde,
OPP00000360,,ACC000106,Opportunity 360,Verhandlung,14784.8,63.7,2021-06-20,2021-02-21,Telefonakquise,Bestandskunde - Zusatzprodukt,
OPP00000361,,ACC000218,Opportunity 361,Interessent,30568.03,59.3,2025-05-14,2024-11-29,Telefonakquise,Bestandskunde - Zusatzprodukt,4273
OPP00000362,,ACC000269,Opportunity 362,Closed Lost,48912.3,0.0,2025-09-20,2025-04-17,Telefonakquise,Bestandskunde - Upgrade,1850
OPP00000363,,ACC000736,Opportunity 363,Closed Lost,24093.6,0.0,2024-06-06,2024-03-27,Social Media,Neukunde,6733
OPP00000364,,ACC000899,Opportunity 364,Closed Lost,45256.99,0.0,2021-06-03,2021-03-28,Messe,Neukunde,
OPP00000365,,ACC000760,Opportunity 365,Angebot,8238.93,38.5,2022-11-13,2022-09-17,Social Media,Bestandskunde - Zusatzprodukt,
OPP00000366,,ACC000480,Opportunity 366,Angebot,49096.57,61.5,2022-05-10,2022-01-17,Messe,Neukunde,
OPP00000367,,ACC000687,Opportunity 367,Angebot,4204.6,33.5,2021-07-29,2021-02-10,Telefonakquise,Bestandskunde - Zusatzprodukt,7214
OPP00000368,368,ACC000167,Opportunity 368,Closed Won,4367.71,100.0,2021-04-27,2021-03-02,Partner,Bestandskunde - Upgrade,1272
OPP00000369,369,ACC000959,Opportunity 369,Closed Won,37542.2,100.0,2024-08-31,2024-07-07,Social Media,Bestandskunde - Upgrade,4598
